height,avg_rho,avg_krumbein,avg_equancy,avg_corey,avg_sneed,avg_wadell,sd_rho,sd_krumbein,sd_equancy,sd_corey,sd_sneed,sd_wadell,percentage_of_glands,avg_volume,avg_area,avg_angle,sd_volume,sd_area,sd_angle
-0.17033258833035603,0.7560416843573372,0.7469876512335978,0.5975999691099846,0.695184627818613,0.7801823705957132,0.9463283287739169,0.1608850018391075,0.13807120382207555,0.20029470737375743,0.1611362205756445,0.12015543501527248,0.044292334634297076,3.9984006397441028,0.12412071995124369,0.2235912426374135,0.4419523057746923,0.10970173206855635,0.13748152207272823,0.31642515418208134
-0.08516629416517807,0.7548104609071503,0.7611719287693893,0.611034113854524,0.6988999223364754,0.7823117062905333,0.9483819040552405,0.17750831098767045,0.13453591354562958,0.20599723203168943,0.17229899703292556,0.12869125683313387,0.043838431217458826,3.6185525789684125,0.11903661855892742,0.2180774769495154,0.45638486381518273,0.09814477312406238,0.12308250952529719,0.3205795080789313
0.0,0.7757809093219833,0.7687605805760848,0.6254502863279968,0.7134871433867989,0.7936712166961929,0.951382653175009,0.16843887903815616,0.1399016557931007,0.2039916349658019,0.16544298680303662,0.12366724174323304,0.04653028984394135,4.038384646141544,0.12159642047352481,0.2207143231827528,0.4673491962172326,0.10541575156929157,0.125064424455556,0.3167962882399413
0.08516629416517807,0.7665277517859536,0.7546569358266498,0.6041491385029264,0.6994532906718253,0.7840307751674369,0.9507844495679957,0.15267114250501562,0.12594232465795957,0.1838071240003683,0.1496384095546244,0.11161001149737837,0.040513184671675966,4.058376649340264,0.12579087043822698,0.22493910946057755,0.4537076900034635,0.10899211228513365,0.12891625440198623,0.29612171095819123
0.17033258833035592,0.7581680163274455,0.7492774413290123,0.5944485000818158,0.6901581677940122,0.7770956413198543,0.9483510902261023,0.1554028107339267,0.1268326678849093,0.18191691149147393,0.14747403297572198,0.1103278783853906,0.041450892290425076,3.698520591763295,0.13408668970856952,0.23489525356221816,0.4425571437649949,0.12409115472616701,0.1415778518376897,0.2944692872845323
0.255498882495534,0.7716199159304892,0.763869301420536,0.6180709031671433,0.7090078204319951,0.7907873680108229,0.9520148249371994,0.1568576696229694,0.13323635509397436,0.19805980365359438,0.1592280317620693,0.11785447350880113,0.04053893063174986,3.878448620551779,0.11531489075309526,0.21219444883900224,0.4612975570500473,0.09956269751088859,0.12060137278758187,0.2994445602466848
0.34066517666071205,0.7684242677900839,0.7598454351028456,0.6140274951033666,0.7061185992535411,0.7884068094448831,0.9501062214424678,0.1615729929658797,0.13799889465364215,0.20170404303044087,0.16186918780049805,0.1204225727818132,0.043481224065045516,4.378248700519792,0.11832763315031833,0.21217536302596024,0.43860224720328866,0.13017429687918977,0.14409218626453288,0.29863425145514627
0.4258314708258901,0.7674457802198551,0.7516773991277969,0.6045389120026929,0.7014297077940027,0.7851453717785879,0.948670632428626,0.16100438171837544,0.1363842714695978,0.19474811407602105,0.15570261927866885,0.1166077690756112,0.045126548378611395,4.198320671731307,0.1278021168739574,0.22809189725505755,0.4331385851895839,0.11239112959683495,0.13556234892362728,0.28924333819016623
0.5109977649910682,0.7439787128120899,0.7354505003776394,0.5825241053359501,0.6848863985897381,0.772522689102693,0.94310581566039,0.16083996341369747,0.13638602536083821,0.197558000355268,0.15853759957196784,0.1182721557448455,0.04317626615577976,4.578168732506997,0.13505418590341908,0.2396897521650656,0.419294766982199,0.10824404061200738,0.131833632941192,0.271952453898388
0.596164059156246,0.7439435859364101,0.7421158231023314,0.5850611161320941,0.681260979389103,0.7697544304197347,0.9443794509069645,0.16496216840212272,0.13120897316177202,0.19066703058196935,0.1573039209066528,0.11817263997237087,0.045377304069328474,4.398240703718512,0.12355875630654917,0.22180058958186888,0.43402755226044937,0.11874320175232983,0.1379799954335356,0.261416835782561
0.6813303533214241,0.731706802098266,0.7270204616713235,0.5670263623486068,0.6702018262087388,0.761458834907665,0.9399777477109205,0.1639314597058764,0.13093369783891456,0.18620638476011037,0.15380417134824145,0.1161380191018803,0.04666389476342793,4.378248700519792,0.12353504766071166,0.22465591426400827,0.41627886349012344,0.10835032262530371,0.1329674726669256,0.2644654031607228
0.7664966474866022,0.7170676831391288,0.7362963373639845,0.5635557916798759,0.656017819216319,0.7509940338345295,0.9413643796223655,0.16363197421125192,0.11490808533166273,0.1686832035857,0.1456032842537285,0.11035669847797251,0.04196725401805117,4.218312674930028,0.12188192211004424,0.22206811092504256,0.39163389690052347,0.10714276814608444,0.13037734093557615,0.2570409092163406
0.85166294165178,0.7321753090028356,0.7329206139372408,0.571934747663643,0.6703949652551856,0.7615295983040855,0.9406440422096095,0.16585188978737453,0.13362831413901952,0.1914282628815792,0.1557783897899023,0.11725293449380954,0.04607850598646382,4.558176729308276,0.1059621544910147,0.20363267106067962,0.406178519581693,0.09012164244716372,0.11371599023255127,0.2742936564634428
0.9368292358169581,0.725863442357907,0.731098105959506,0.5645249939662172,0.6626542563067741,0.7560458040273226,0.9406271710892596,0.1597319203719572,0.12474541909210346,0.1765700744954375,0.1465627934794039,0.11098066602889205,0.04472894261684093,5.4578168732506995,0.13100562798816695,0.23238015945039714,0.36570308157995934,0.12172405328084777,0.14444508501178713,0.2802947212393652
